t_s,P_kW,power_normalized
2.420000000000000000e+02,7.891000581747847491e+02,5.402858804993850850e-01
2.430000000000000000e+02,7.490713557883461817e+02,4.259181593952746092e-01
2.440000000000000000e+02,7.491610581056479532e+02,4.261744517304226765e-01
2.450000000000000000e+02,7.407972226359115666e+02,4.022777789597472009e-01
2.460000000000000000e+02,7.450974627003429305e+02,4.145641791438370860e-01
2.470000000000000000e+02,9.441494800646376007e+02,9.832842287561074368e-01
2.480000000000000000e+02,9.446533394296659480e+02,9.847238269419026357e-01
2.490000000000000000e+02,9.453272766058154275e+02,9.866493617309012309e-01
2.500000000000000000e+02,9.438672243996159068e+02,9.824777839989025097e-01
2.510000000000000000e+02,9.448200657160846276e+02,9.852001877602416524e-01
2.520000000000000000e+02,9.039500103852404891e+02,8.684286011006870920e-01
2.530000000000000000e+02,7.048531903135088896e+02,2.995805437528826776e-01
2.540000000000000000e+02,7.405105393646831544e+02,4.014586838990945594e-01
2.550000000000000000e+02,7.444213245258307552e+02,4.126323557880877679e-01
2.560000000000000000e+02,7.494088874126289284e+02,4.268825354646540449e-01
2.570000000000000000e+02,8.570545851252396687e+02,7.344416717863990751e-01
2.580000000000000000e+02,9.425425947223486673e+02,9.786931277781388827e-01
2.590000000000000000e+02,9.460363071646395383e+02,9.886751633275414619e-01
2.600000000000000000e+02,9.429291321722441808e+02,9.797975204921264281e-01
2.610000000000000000e+02,9.443790907250396458e+02,9.839402592143989823e-01
2.620000000000000000e+02,9.428782702830949347e+02,9.796522008088427436e-01
2.630000000000000000e+02,7.817406681240850048e+02,5.192590517831000563e-01
2.640000000000000000e+02,7.507132448830277553e+02,4.306092710943650315e-01
2.650000000000000000e+02,7.467006334225405908e+02,4.191446669215445064e-01
2.660000000000000000e+02,7.378778874869090032e+02,3.939368213911687011e-01
2.670000000000000000e+02,7.507753649261653663e+02,4.307867569319009937e-01
2.680000000000000000e+02,9.417521549587438585e+02,9.764347284535538352e-01
2.690000000000000000e+02,9.457687591136714218e+02,9.879107403247756602e-01
2.700000000000000000e+02,9.448162994128390437e+02,9.851894268938259369e-01
2.710000000000000000e+02,9.416446773210644778e+02,9.761276494887556332e-01
2.720000000000000000e+02,9.452310940336451495e+02,9.863745543818430717e-01
2.730000000000000000e+02,9.115652157684896792e+02,8.901863307671135095e-01
2.740000000000000000e+02,7.039340474095915852e+02,2.969544211702618286e-01
2.750000000000000000e+02,7.422013355457763737e+02,4.062895301307897222e-01
2.760000000000000000e+02,7.474000681699317283e+02,4.211430519140904605e-01
2.770000000000000000e+02,7.476736162480522125e+02,4.219246178515779211e-01
2.780000000000000000e+02,8.583944514049235295e+02,7.382698611569243896e-01
2.790000000000000000e+02,9.418824751424018586e+02,9.768070718354339155e-01
2.800000000000000000e+02,9.445108325395958673e+02,9.843166643988454645e-01
2.810000000000000000e+02,9.448504079622118752e+02,9.852868798920338955e-01
2.820000000000000000e+02,9.429173899487645940e+02,9.797639712821843982e-01
2.830000000000000000e+02,9.454200067448693972e+02,9.869143049853412730e-01
2.840000000000000000e+02,6.971966853283986438e+02,2.777048152239961487e-01
2.850000000000000000e+02,7.502159250779241120e+02,4.291883573654974304e-01
2.860000000000000000e+02,7.408475242184184708e+02,4.024214977669098303e-01
2.870000000000000000e+02,7.404466486824155709e+02,4.012761390926161131e-01
2.880000000000000000e+02,7.399294871183813029e+02,3.997985346239465998e-01
2.890000000000000000e+02,9.256681560551191978e+02,9.304804458717689242e-01
2.900000000000000000e+02,9.424803119244184018e+02,9.785151769269097022e-01
2.910000000000000000e+02,9.434162629474622008e+02,9.811893227070348500e-01
2.920000000000000000e+02,9.445635013122748660e+02,9.844671466064998100e-01
2.930000000000000000e+02,9.436412627878889907e+02,9.818321793939687181e-01
2.940000000000000000e+02,9.372898311268536418e+02,9.636852317910106214e-01
2.950000000000000000e+02,7.104642528119143208e+02,3.156121508911839402e-01
2.960000000000000000e+02,7.459640887489209717e+02,4.170402535683456202e-01
2.970000000000000000e+02,7.498436275634870753e+02,4.281246501813916194e-01
2.980000000000000000e+02,7.473896358436641094e+02,4.211132452676115689e-01
2.990000000000000000e+02,8.281500145013424117e+02,6.518571842895496404e-01
3.000000000000000000e+02,9.439491529627680393e+02,9.827118656079084635e-01
3.010000000000000000e+02,9.436786365793147979e+02,9.819389616551850164e-01
3.020000000000000000e+02,9.455097177153900248e+02,9.871706220439713242e-01
3.030000000000000000e+02,9.447875543625143564e+02,9.851072981786124227e-01
3.040000000000000000e+02,9.439746524814447639e+02,9.827847213755562805e-01
3.050000000000000000e+02,8.021787963710474969e+02,5.776537039172785493e-01
3.060000000000000000e+02,7.451570816302624962e+02,4.147345189436072443e-01
3.070000000000000000e+02,7.412118662557409152e+02,4.034624750164027551e-01
3.080000000000000000e+02,7.389430738081532581e+02,3.969802108804377228e-01
3.090000000000000000e+02,7.465802827589585604e+02,4.188008078827387126e-01
3.100000000000000000e+02,9.331543097007677261e+02,9.518694562879079779e-01
3.110000000000000000e+02,9.432837389886634583e+02,9.808106828247526998e-01
3.120000000000000000e+02,9.445628790546618347e+02,9.844653687276050391e-01
3.130000000000000000e+02,9.446716783382403264e+02,9.847762238235437948e-01
3.140000000000000000e+02,9.397278930993520589e+02,9.706511231410056562e-01
3.150000000000000000e+02,9.398853901862062230e+02,9.711011148177318697e-01
3.160000000000000000e+02,7.098421440626557342e+02,3.138346973218734681e-01
3.170000000000000000e+02,7.484589242344097784e+02,4.241683549554563504e-01
